s_id,a_id,x,y
1766,-111,-1614.88,-2268.15
1766,-112,-336.99,-1105.61
1766,-122,-2278.5,3204.23
1766,-129,-2461.03,2670.4
1766,-133,-82.18,-3991.37
1766,-137,-3789.12,-270.33
1766,-140,-3520.85,-99.39
1766,-142,-4427.68,387.74
1766,-147,-3876.38,1373.34
1766,-153,-211.14,-3619.43
1772,-1,2658.15,149.15
1772,-2,751.97,-103.53
1772,-10,818.45,-23.24
1772,-18,-664.62,2125.32
1772,-20,1074.57,-638.41
1772,-24,-1365.48,-3751.4
1772,-25,-134.88,1638.36
1772,-26,38.83,1152.09
1772,-27,-172.9,1810.63
1772,-29,305.31,1348.57
1772,-33,1200.84,422
1772,-36,1503.18,-978.61
1772,-37,-1355.62,-3642.29
1772,-46,734.97,1623.61
1772,-49,230.23,1519.29
1772,-54,1146.53,1908.42
1772,-65,389.1,1424.54
1772,-76,-2335.58,3384.67
1772,-86,3569.93,498.66
1772,-90,2844.08,-1481.37
1772,-92,851.47,-33.39
1772,-103,3483.22,-1101.34
1772,-105,1851.74,110.01
1772,-107,-2422.09,2690.35
1772,-108,0.81,2020.3
1772,-110,-2187.83,3074.78
1772,-118,1835.28,125.65
1772,-120,-2078.64,2612.37
1772,-122,4341.26,761.39
1772,-123,-853.47,3029.11
1772,-129,4158.73,227.57
1772,-136,248.88,2549.4
1772,-137,2830.63,-2713.17
1772,-140,3098.91,-2542.23
1772,-142,2192.07,-2055.1
1772,-147,2743.38,-1069.5
1774,-78,1818.9,-2466.95
1774,-81,3997.1,559.96
1774,-87,3018.91,1650.13
1774,-148,2546.71,2035.37
1779,-4,-518.45,44.3
1779,-12,-1716.19,641.51
1779,-13,-3543.57,1151.35
1779,-17,-1070.24,434.01
1779,-30,-1836.12,449.09
1779,-43,-1674.82,651.19
1779,-53,-3014.7,1145.51
1779,-70,-1098.54,259.96
1779,-77,-2026.57,3109.15
1779,-79,-3583.39,1085.17
1779,-116,-1386.92,515.89
1779,-124,-3080.54,1159.29
1779,-134,-743.26,1568.83
1779,-141,-907.43,342.67
1785,-23,3613.52,707.92
1785,-78,-476.78,74.99
1785,-81,1701.42,3101.9
1785,-87,723.23,4192.07
1788,-4,1414.53,-1422.13
1788,-12,216.8,-824.92
1788,-13,-1610.58,-315.08
1788,-14,-2726.18,3628.62
1788,-17,862.74,-1032.42
1788,-28,-1490.4,1817.08
1788,-30,96.86,-1017.34
1788,-43,258.17,-815.24
1788,-53,-1081.71,-320.92
1788,-58,-1893.44,1174.31
1788,-66,-564.65,2781.71
1788,-68,-3492.85,2469.1
1788,-70,834.45,-1206.47
1788,-71,-2754.01,1494.07
1788,-77,-93.58,1642.72
1788,-79,-1650.4,-381.26
1788,-94,260.96,3568.89
1788,-95,-1552.72,3818.98
1788,-97,-2626.92,-1062
1788,-116,546.06,-950.54
1788,-124,-1147.55,-307.14
1788,-134,1189.72,102.4
1788,-141,1025.56,-1123.76
1788,-144,-2285.28,549.66
1788,-145,-3790.13,1774.81
1788,-151,-3253.89,1438.57
1788,-156,-1812.76,2392.17
1788,-165,-1899.08,1319.3
1788,-167,-3515.5,-2216.07
1789,-4,977.34,-3152.32
1789,-5,-3788.22,2497.6
1789,-12,-220.4,-2555.11
1789,-13,-2047.78,-2045.28
1789,-14,-3163.37,1898.42
1789,-17,425.55,-2762.62
1789,-28,-1927.6,86.89
1789,-30,-340.33,-2747.53
1789,-34,-3579.76,2710.11
1789,-43,-179.02,-2545.43
1789,-53,-1518.9,-2051.11
1789,-58,-2330.63,-555.89
1789,-66,-1001.84,1051.52
1789,-68,-3930.04,738.9
1789,-70,397.25,-2936.67
1789,-71,-3191.21,-236.12
1789,-77,-530.78,-87.47
1789,-79,-2087.59,-2111.45
1789,-88,-3545.52,1596.08
1789,-94,-176.24,1838.69
1789,-95,-1989.91,2088.78
1789,-97,-3064.11,-2792.2
1789,-116,108.87,-2680.74
1789,-124,-1584.75,-2037.33
1789,-134,752.53,-1627.8
1789,-141,588.36,-2853.95
1789,-144,-2722.48,-1180.54
1789,-145,-4227.32,44.62
1789,-151,-3691.08,-291.62
1789,-156,-2249.96,661.97
1789,-165,-2336.27,-410.89
1790,-1,2737.48,-2241.43
1790,-2,831.3,-2494.1
1790,-10,897.78,-2413.82
1790,-18,-585.29,-265.26
1790,-20,1153.89,-3028.99
1790,-25,-55.55,-752.22
1790,-26,118.16,-1238.49
1790,-27,-93.57,-579.94
1790,-29,384.63,-1042.01
1790,-33,1280.16,-1968.58
1790,-36,1582.5,-3369.19
1790,-46,814.29,-766.97
1790,-49,309.56,-871.28
1790,-54,1225.85,-482.16
1790,-65,468.43,-966.04
1790,-76,-2256.25,994.1
1790,-86,3649.26,-1891.91
1790,-92,930.79,-2423.97
1790,-105,1931.07,-2280.57
1790,-107,-2342.77,299.77
1790,-108,80.13,-370.28
1790,-110,-2108.5,684.2
1790,-118,1914.6,-2264.93
1790,-120,-1999.32,221.8
1790,-123,-774.15,638.53
1790,-136,328.21,158.82
1790,-138,-3441.07,1358.98
1790,-147,2822.7,-3460.08
1790,-152,-2754.71,1324.33
1794,-19,2369.08,1432.73
1794,-20,-851.67,4439.31
1794,-21,2244.79,1189.35
1794,-24,-3291.72,1326.32
1794,-36,-423.06,4099.11
1794,-37,-3281.86,1435.43
1794,-52,3748.37,-599.47
1794,-73,3311.13,-106.27
1794,-75,3433.57,72.62
1794,-85,2053.09,1335.16
1794,-89,506.89,423.95
1794,-90,917.84,3596.35
1794,-103,1556.98,3976.38
1794,-111,3078.64,366.73
1794,-125,620.97,286.13
1794,-137,904.4,2364.55
1794,-140,1172.67,2535.49
1794,-142,265.84,3022.62
1794,-147,817.14,4008.22
1795,-8,-52.81,-1056.98
1795,-11,1278.48,-154.32
1795,-22,-544.67,-1410.22
1795,-31,-3306.87,1240.73
1795,-32,-3059.85,1660.03
1795,-35,-169.6,-836.88
1795,-39,-1268.68,-38.94
1795,-40,-2092.14,-1566.78
1795,-41,-1040.46,-1010.15
1795,-42,-3187.81,1310.37
1795,-44,321.59,171.5
1795,-48,4238.48,-776.83
1795,-51,-1383.79,-547.62
1795,-56,-2157.75,720.73
1795,-60,886.19,753.01
1795,-61,3376.17,-2857.82
1795,-62,-2462.99,536.04
1795,-63,1592.6,-3248.2
1795,-64,-1413.84,-695.81
1795,-72,-1809.46,-874.02
1795,-81,-2480.77,-2513.49
1795,-83,-996.09,708.93
1795,-84,-2831.73,978.35
1795,-87,-3458.96,-1423.33
1795,-93,-1340.08,-307.2
1795,-98,-2033.05,-28.58
1795,-100,3968.22,-1651.85
1795,-117,1647.41,-2735.03
1795,-127,4391.45,-493.56
1795,-128,-2595.08,359.97
1795,-132,-1190.1,116.9
1795,-133,-3990.83,1937.43
1795,-148,-3931.16,-1038.09
1795,-157,-1911.45,730.41
1795,-162,-572.04,-543.16
1795,-164,-2062.52,-170.18
1795,-166,-1729.27,878.05
1802,-5,-2164.15,56.11
1802,-13,-423.7,-4486.76
1802,-14,-1539.29,-543.06
1802,-28,-303.52,-2354.6
1802,-34,-1955.68,268.62
1802,-38,-3422.68,-1746.74
1802,-53,105.17,-4492.59
1802,-58,-706.55,-2997.37
1802,-66,622.24,-1389.96
1802,-67,-3228.23,-1974.9
1802,-68,-2305.96,-1702.58
1802,-71,-1567.13,-2677.6
1802,-77,1093.3,-2528.96
1802,-88,-1921.44,-845.41
1802,-94,1447.84,-602.79
1802,-95,-365.83,-352.7
1802,-96,-3039.92,-1943.33
1802,-99,-3643.28,-1765.84
1802,-119,-3574.27,-1797.69
1802,-121,-2976.83,-1638.92
1802,-124,39.33,-4478.82
1802,-131,-2724.25,-113.39
1802,-144,-1098.4,-3622.02
1802,-145,-2603.25,-2396.86
1802,-151,-2067,-2733.11
1802,-155,-3517.8,-1249.81
1802,-156,-625.88,-1779.51
1802,-161,-3400.74,-2176.09
1802,-165,-712.2,-2852.37
1806,-4,440.89,-1044.72
1806,-12,-756.84,-447.52
1806,-13,-2584.22,62.32
1806,-17,-110.9,-655.02
1806,-28,-2464.04,2194.48
1806,-30,-876.78,-639.94
1806,-43,-715.47,-437.84
1806,-53,-2055.35,56.49
1806,-58,-2867.08,1551.71
1806,-66,-1538.29,3159.12
1806,-70,-139.19,-829.07
1806,-71,-3727.65,1871.48
1806,-77,-1067.22,2020.13
1806,-79,-2624.04,-3.85
1806,-94,-712.68,3946.29
1806,-97,-3600.56,-684.6
1806,-116,-427.58,-573.14
1806,-124,-2121.19,70.27
1806,-134,216.08,479.8
1806,-141,51.92,-746.35
1806,-144,-3258.92,927.06
1806,-156,-2786.4,2769.57
1806,-165,-2872.72,1696.71
1808,-8,2133.01,1040.77
1808,-11,3464.3,1943.43
1808,-22,1641.16,687.53
1808,-23,1617.16,-2809.73
1808,-31,-1121.05,3338.47
1808,-32,-874.03,3757.78
1808,-35,2016.23,1260.86
1808,-39,917.14,2058.81
1808,-40,93.68,530.97
1808,-41,1145.37,1087.59
1808,-42,-1001.99,3408.12
1808,-44,2507.42,2269.25
1808,-51,802.03,1550.13
1808,-56,28.07,2818.47
1808,-60,3072.01,2850.76
1808,-62,-277.17,2633.79
1808,-63,3778.42,-1150.45
1808,-64,771.98,1401.93
1808,-72,376.36,1223.73
1808,-78,-2473.15,-3442.66
1808,-81,-294.95,-415.75
1808,-83,1189.74,2806.68
1808,-84,-645.91,3076.1
1808,-87,-1273.14,674.42
1808,-93,845.74,1790.55
1808,-98,152.77,2069.17
1808,-117,3833.24,-637.29
1808,-128,-409.25,2457.72
1808,-132,995.73,2214.64
1808,-133,-1805.01,4035.18
1808,-148,-1745.34,1059.66
1808,-157,274.37,2828.16
1808,-162,1613.78,1554.58
1808,-164,123.31,1927.56
1808,-166,456.55,2975.8
1811,-19,-2115.23,2115.04
1811,-21,-2239.53,1871.65
1811,-31,810.99,-1370.88
1811,-32,1058.01,-951.58
1811,-39,2849.18,-2650.55
1811,-42,930.05,-1301.24
1811,-51,2734.07,-3159.23
1811,-52,-735.94,82.83
1811,-56,1960.11,-1890.88
1811,-62,1654.87,-2075.57
1811,-64,2704.02,-3307.42
1811,-72,2308.4,-3485.63
1811,-73,-1173.18,576.04
1811,-75,-1050.75,754.93
1811,-83,3121.77,-1902.68
1811,-84,1286.13,-1633.26
1811,-85,-2431.23,2017.47
1811,-87,658.9,-4034.94
1811,-89,-3977.42,1106.25
1811,-93,2777.78,-2918.81
1811,-98,2084.81,-2640.19
1811,-111,-1405.68,1049.04
1811,-112,-127.78,2211.58
1811,-125,-3863.34,968.43
1811,-128,1522.78,-2251.64
1811,-132,2927.76,-2494.72
1811,-133,127.03,-674.18
1811,-148,186.7,-3649.7
1811,-153,-1.93,-302.24
1811,-157,2206.41,-1881.2
1811,-164,2055.34,-2781.79
1811,-166,2388.59,-1733.56
1813,-4,1089.51,-3888.09
1813,-5,-3676.05,1761.83
1813,-12,-108.23,-3290.88
1813,-13,-1935.61,-2781.04
1813,-14,-3051.2,1162.66
1813,-17,537.72,-3498.38
1813,-28,-1815.43,-648.88
1813,-30,-228.16,-3483.3
1813,-34,-3467.59,1974.34
1813,-43,-66.86,-3281.2
1813,-53,-1406.73,-2786.88
1813,-58,-2218.46,-1291.65
1813,-66,-889.67,315.75
1813,-68,-3817.87,3.14
1813,-70,509.42,-3672.43
1813,-71,-3079.04,-971.89
1813,-77,-418.61,-823.24
1813,-79,-1975.43,-2847.22
1813,-88,-3433.35,860.31
1813,-94,-64.07,1102.93
1813,-95,-1877.74,1353.02
1813,-116,221.04,-3416.5
1813,-121,-4488.74,66.8
1813,-124,-1472.58,-2773.1
1813,-131,-4236.16,1592.33
1813,-134,864.7,-2363.56
1813,-141,700.53,-3589.72
1813,-144,-2610.31,-1916.3
1813,-145,-4115.16,-691.15
1813,-151,-3578.91,-1027.39
1813,-156,-2137.79,-73.8
1813,-165,-2224.1,-1146.66
1815,-5,-558.29,1917.84
1815,-12,3009.54,-3134.86
1815,-13,1182.16,-2625.03
1815,-14,66.56,1318.67
1815,-15,-2964.95,1935.72
1815,-28,1302.34,-492.86
1815,-30,2889.6,-3327.29
1815,-34,-349.82,2130.36
1815,-38,-1816.82,114.99
1815,-43,3050.91,-3125.19
1815,-53,1711.03,-2630.86
1815,-55,-2182.53,-2041.79
1815,-58,899.3,-1135.64
1815,-66,2228.1,471.77
1815,-67,-1622.37,-113.17
1815,-68,-700.1,159.15
1815,-71,38.73,-815.87
1815,-77,2699.16,-667.22
1815,-79,1142.34,-2691.2
1815,-88,-315.59,1016.32
1815,-94,3053.7,1258.94
1815,-95,1240.03,1509.03
1815,-96,-1434.06,-81.6
1815,-97,165.82,-3371.95
1815,-99,-2037.42,95.9
1815,-113,-2546.54,-2483.33
1815,-119,-1968.41,64.04
1815,-121,-1370.97,222.82
1815,-124,1645.19,-2617.08
1815,-131,-1118.39,1748.34
1815,-144,507.46,-1760.29
1815,-145,-997.39,-535.13
1815,-151,-461.14,-871.38
1815,-155,-1911.94,611.92
1815,-156,979.98,82.22
1815,-161,-1794.88,-314.36
1815,-165,893.66,-990.64
1819,-1,-956.86,-1991.43
1819,-2,-2863.04,-2244.11
1819,-7,1012.66,-3188.32
1819,-9,1307.27,-1639.51
1819,-10,-2796.56,-2163.82
1819,-18,-4279.63,-15.27
1819,-20,-2540.44,-2778.99
1819,-25,-3749.89,-502.22
1819,-26,-3576.18,-988.49
1819,-27,-3787.91,-329.95
1819,-29,-3309.71,-792.02
1819,-33,-2414.18,-1718.58
1819,-36,-2111.84,-3119.2
1819,-46,-2880.05,-516.98
1819,-49,-3384.78,-621.29
1819,-54,-2468.49,-232.17
1819,-59,2195.54,-2273.86
1819,-65,-3225.91,-716.05
1819,-86,-45.08,-1641.92
1819,-90,-770.94,-3621.95
1819,-92,-2763.55,-2173.97
1819,-103,-131.79,-3241.93
1819,-105,-1763.27,-2030.57
1819,-108,-3614.21,-120.29
1819,-118,-1779.74,-2014.94
1819,-122,726.24,-1379.19
1819,-123,-4468.49,888.52
1819,-129,543.72,-1913.02
1819,-136,-3366.13,408.82
1819,-142,-1422.94,-4195.68
1819,-147,-871.64,-3210.08
1824,-3,-1801.79,2082.58
1824,-5,1757.81,-2661.93
1824,-6,-3667.59,30.02
1824,-14,2382.66,-3261.1
1824,-15,-648.86,-2644.05
1824,-16,-877.65,-1137.47
1824,-34,1966.27,-2449.41
1824,-38,499.27,-4464.78
1824,-50,-1907.63,3238.99
1824,-61,-4072.22,1400.73
1824,-69,-3546.95,-447.52
1824,-82,-927.95,-1028.16
1824,-88,2000.51,-3563.45
1824,-91,-1638.42,1591.96
1824,-99,278.67,-4483.87
1824,-100,-3480.16,2606.71
1824,-101,-2279.07,-1468.91
1824,-102,-2113.42,2611.31
1824,-104,-2481.53,2311.79
1824,-106,-1565.14,1957.24
1824,-109,-3839.29,621.23
1824,-119,347.68,-4515.73
1824,-121,945.12,-4356.95
1824,-131,1197.7,-2831.43
1824,-139,-2650.99,2468.03
1824,-143,-2527.2,-1767.78
1824,-149,-2809.07,-1696.33
1824,-150,-1050.08,1438.59
1824,-154,-1447.33,3212.34
1824,-155,404.16,-3967.85
1824,-158,-3044.05,1959.99
1824,-163,-2270.03,1958.81
1827,-5,1010.02,36.28
1827,-14,1634.87,-562.89
1827,-15,-1396.65,54.15
1827,-16,-1625.43,1560.74
1827,-28,2870.65,-2374.43
1827,-34,1218.49,248.79
1827,-38,-248.52,-1766.57
1827,-55,-614.22,-3923.36
1827,-58,2467.61,-3017.2
1827,-66,3796.4,-1409.8
1827,-67,-54.07,-1994.74
1827,-68,868.2,-1722.41
1827,-71,1607.03,-2697.44
1827,-82,-1675.74,1670.04
1827,-88,1252.72,-865.24
1827,-95,2808.33,-372.53
1827,-96,134.24,-1963.16
1827,-99,-469.12,-1785.67
1827,-101,-3026.85,1229.3
1827,-113,-978.24,-4364.9
1827,-119,-400.1,-1817.52
1827,-121,197.34,-1658.75
1827,-131,449.91,-133.22
1827,-143,-3274.98,930.42
1827,-144,2075.77,-3641.85
1827,-145,570.92,-2416.7
1827,-149,-3556.86,1001.88
1827,-150,-1797.87,4136.8
1827,-151,1107.16,-2752.94
1827,-155,-343.63,-1269.64
1827,-156,2548.29,-1799.34
1827,-161,-226.57,-2195.92
1827,-165,2461.97,-2872.21
1832,-19,-1017.9,2215.18
1832,-21,-1142.19,1971.8
1832,-31,1908.33,-1270.74
1832,-32,2155.35,-851.44
1832,-42,2027.39,-1201.1
1832,-52,361.4,182.98
1832,-56,3057.44,-1790.74
1832,-62,2752.21,-1975.42
1832,-73,-75.85,676.18
1832,-75,46.59,855.07
1832,-84,2383.47,-1533.12
1832,-85,-1333.89,2117.61
1832,-87,1756.24,-3934.8
1832,-89,-2880.08,1206.39
1832,-98,3182.15,-2540.05
1832,-111,-308.34,1149.18
1832,-112,969.56,2311.73
1832,-125,-2766,1068.57
1832,-128,2620.12,-2151.5
1832,-133,1224.37,-574.03
1832,-137,-2482.58,3147
1832,-140,-2214.3,3317.94
1832,-148,1284.04,-3549.56
1832,-153,1095.4,-202.1
1832,-157,3303.75,-1781.06
1832,-164,3152.68,-2681.65
1832,-166,3485.93,-1633.42
1834,-3,1860.15,-163.89
1834,-6,-5.66,-2216.45
1834,-8,-3839.26,955.11
1834,-11,-2507.97,1857.76
1834,-16,2784.29,-3383.94
1834,-22,-4331.11,601.86
1834,-35,-3956.04,1175.2
1834,-44,-3464.85,2183.59
1834,-47,-1263.8,-2133.8
1834,-48,452.03,1235.25
1834,-50,1754.31,992.52
1834,-60,-2900.26,2765.1
1834,-61,-410.28,-845.74
1834,-63,-2193.85,-1236.12
1834,-69,114.98,-2693.99
1834,-82,2733.98,-3274.64
1834,-91,2023.51,-654.51
1834,-100,181.77,360.24
1834,-101,1382.87,-3715.38
1834,-102,1548.51,364.83
1834,-104,1180.41,65.32
1834,-106,2096.8,-289.23
1834,-109,-177.35,-1625.24
1834,-117,-2139.03,-722.95
1834,-127,605.01,1518.53
1834,-139,1010.95,221.55
1834,-143,1134.74,-4014.26
1834,-149,852.86,-3942.8
1834,-150,2611.85,-807.88
1834,-154,2214.61,965.87
1834,-158,617.88,-286.49
1834,-159,-778.44,-4414.61
1834,-163,1391.9,-287.66
1837,-4,798.55,-1429.51
1837,-12,-399.19,-832.3
1837,-13,-2226.57,-322.47
1837,-17,246.76,-1039.81
1837,-28,-2106.39,1809.7
1837,-30,-519.12,-1024.73
1837,-43,-357.81,-822.62
1837,-53,-1697.69,-328.3
1837,-58,-2509.42,1166.92
1837,-66,-1180.63,2774.33
1837,-70,218.46,-1213.86
1837,-71,-3370,1486.69
1837,-77,-709.57,1635.34
1837,-79,-2266.38,-388.64
1837,-94,-355.03,3561.5
1837,-95,-2168.7,3811.59
1837,-97,-3242.9,-1069.39
1837,-116,-69.92,-957.93
1837,-124,-1763.54,-314.52
1837,-134,573.74,95.01
1837,-141,409.57,-1131.14
1837,-144,-2901.27,542.27
1837,-151,-3869.87,1431.18
1837,-156,-2428.75,2384.78
1837,-165,-2515.06,1311.92
1842,-8,658.58,-1662.64
1842,-11,1989.87,-759.98
1842,-22,166.73,-2015.88
1842,-31,-2595.48,635.07
1842,-32,-2348.46,1054.37
1842,-35,541.8,-1442.54
1842,-39,-557.28,-644.6
1842,-40,-1380.75,-2172.44
1842,-41,-329.06,-1615.81
1842,-42,-2476.42,704.71
1842,-44,1032.99,-434.16
1842,-51,-672.4,-1153.28
1842,-56,-1446.36,115.07
1842,-60,1597.59,147.35
1842,-62,-1751.6,-69.62
1842,-63,2303.99,-3853.86
1842,-64,-702.45,-1301.47
1842,-72,-1098.07,-1479.68
1842,-81,-1769.38,-3119.15
1842,-83,-284.69,103.27
1842,-84,-2120.34,372.69
1842,-87,-2747.57,-2028.99
1842,-93,-628.69,-912.86
1842,-98,-1321.66,-634.24
1842,-117,2358.81,-3340.69
1842,-128,-1883.68,-245.69
1842,-132,-478.7,-488.76
1842,-133,-3279.44,1331.77
1842,-148,-3219.77,-1643.75
1842,-153,-3408.4,1703.71
1842,-157,-1200.06,124.75
1842,-162,139.35,-1148.82
1842,-164,-1351.12,-775.84
1842,-166,-1017.88,272.39
1843,-8,3827.31,-1061.3
1843,-22,3335.46,-1414.55
1843,-31,573.26,1236.4
1843,-32,820.28,1655.71
1843,-35,3710.53,-841.21
1843,-39,2611.45,-43.26
1843,-40,1787.99,-1571.1
1843,-41,2839.67,-1014.48
1843,-42,692.32,1306.05
1843,-44,4201.72,167.18
1843,-51,2496.34,-551.94
1843,-52,-973.67,2690.12
1843,-56,1722.37,716.4
1843,-62,1417.14,531.72
1843,-64,2466.29,-700.14
1843,-72,2070.67,-878.35
1843,-73,-1410.92,3183.33
1843,-75,-1288.48,3362.22
1843,-81,1399.36,-2517.82
1843,-83,2884.04,704.61
1843,-84,1048.4,974.03
1843,-87,421.17,-1427.65
1843,-93,2540.05,-311.52
1843,-98,1847.08,-32.9
1843,-111,-1643.41,3656.33
1843,-128,1285.05,355.65
1843,-132,2690.03,112.57
1843,-133,-110.7,1933.11
1843,-148,-51.03,-1042.41
1843,-153,-239.67,2305.05
1843,-157,1968.68,726.09
1843,-162,3308.08,-547.49
1843,-164,1817.61,-174.51
1843,-166,2150.86,873.73
1845,-6,1998.91,1431.5
1845,-23,-2350.54,752.57
1845,-47,740.77,1514.16
1845,-61,1594.29,2802.22
1845,-63,-189.28,2411.84
1845,-69,2119.55,953.97
1845,-80,-1141.03,-3030.92
1845,-101,3387.44,-67.42
1845,-109,1827.21,2022.72
1845,-117,-134.46,2925.01
1845,-130,-1402.46,-582.55
1845,-143,3139.31,-366.3
1845,-149,2857.43,-294.84
1845,-158,2622.45,3361.47
1845,-159,1226.13,-766.65
1847,-1,-2549.49,3204.18
1847,-7,-579.97,2007.29
1847,-9,-285.36,3556.11
1847,-19,-912.32,-589.96
1847,-21,-1036.62,-833.34
1847,-32,2260.92,-3656.58
1847,-36,-3704.47,2076.42
1847,-42,2132.96,-4006.24
1847,-52,466.97,-2622.16
1847,-59,602.92,2921.75
1847,-73,29.73,-2128.96
1847,-75,152.16,-1950.07
1847,-85,-1228.31,-687.53
1847,-86,-1637.71,3553.69
1847,-89,-2774.51,-1598.75
1847,-90,-2363.57,1573.66
1847,-103,-1724.42,1953.69
1847,-111,-202.77,-1655.96
1847,-112,1075.13,-493.41
1847,-122,-866.38,3816.43
1847,-125,-2660.43,-1736.57
1847,-129,-1048.91,3282.6
1847,-133,1329.94,-3379.17
1847,-137,-2377.01,341.86
1847,-140,-2108.73,512.8
1847,-142,-3015.57,999.93
1847,-147,-2464.26,1985.53
1847,-153,1200.98,-3007.24
1848,-3,-3009.83,3194.24
1848,-5,549.76,-1550.27
1848,-14,1174.62,-2149.44
1848,-15,-1856.9,-1532.4
1848,-16,-2085.69,-25.81
1848,-34,758.23,-1337.76
1848,-38,-708.77,-3353.12
1848,-66,3336.15,-2996.35
1848,-67,-514.32,-3581.29
1848,-68,407.95,-3308.96
1848,-71,1146.78,-4283.99
1848,-82,-2135.99,83.49
1848,-88,792.47,-2451.79
1848,-91,-2846.46,2703.62
1848,-95,2348.08,-1959.08
1848,-96,-326.01,-3549.71
1848,-99,-929.37,-3372.22
1848,-101,-3487.11,-357.25
1848,-106,-2773.18,3068.9
1848,-119,-860.36,-3404.07
1848,-121,-262.92,-3245.3
1848,-131,-10.34,-1719.77
1848,-143,-3735.24,-656.13
1848,-145,110.66,-4003.25
1848,-149,-4017.11,-584.67
1848,-150,-2258.12,2550.25
1848,-151,646.91,-4339.49
1848,-155,-803.88,-2856.19
1848,-156,2088.03,-3385.89
1848,-161,-686.83,-3782.47
1849,-1,-1483.42,222.23
1849,-2,-3389.6,-30.45
1849,-7,486.11,-974.66
1849,-9,780.72,574.15
1849,-10,-3323.12,49.84
1849,-19,153.75,-3571.91
1849,-20,-3067,-565.33
1849,-21,29.45,-3815.3
1849,-26,-4102.74,1225.17
1849,-29,-3836.26,1421.64
1849,-33,-2940.73,495.08
1849,-36,-2638.39,-905.54
1849,-46,-3406.6,1696.68
1849,-49,-3911.34,1592.37
1849,-54,-2995.04,1981.49
1849,-59,1668.99,-60.2
1849,-65,-3752.47,1497.61
1849,-85,-162.24,-3669.49
1849,-86,-571.64,571.74
1849,-90,-1297.49,-1408.29
1849,-92,-3290.1,39.69
1849,-103,-658.35,-1028.27
1849,-105,-2289.83,183.09
1849,-112,2141.2,-3475.37
1849,-118,-2306.29,198.72
1849,-122,199.69,834.47
1849,-129,17.16,300.64
1849,-137,-1310.94,-2640.09
1849,-140,-1042.66,-2469.15
1849,-142,-1949.5,-1982.02
1849,-147,-1398.19,-996.42
1854,-40,4235.11,1485.39
1854,-78,1668.28,-2488.24
1854,-81,3846.48,538.68
1854,-87,2868.29,1628.84
1854,-148,2396.09,2014.08
1858,-8,-844.52,-1187.23
1858,-11,486.77,-284.57
1858,-22,-1336.38,-1540.47
1858,-31,-4098.58,1110.47
1858,-32,-3851.56,1529.78
1858,-35,-961.3,-967.14
1858,-39,-2060.39,-169.19
1858,-40,-2883.85,-1697.03
1858,-41,-1832.16,-1140.41
1858,-42,-3979.52,1180.12
1858,-44,-470.12,41.25
1858,-48,3446.77,-907.08
1858,-51,-2175.5,-677.87
1858,-56,-2949.46,590.47
1858,-60,94.48,622.76
1858,-61,2584.46,-2988.08
1858,-62,-3254.7,405.79
1858,-63,800.89,-3378.45
1858,-64,-2205.55,-826.07
1858,-72,-2601.17,-1004.27
1858,-81,-3272.48,-2643.75
1858,-83,-1787.79,578.68
1858,-84,-3623.44,848.1
1858,-87,-4250.67,-1553.58
1858,-93,-2131.79,-437.45
1858,-98,-2824.76,-158.83
1858,-100,3176.51,-1782.1
1858,-117,855.71,-2865.29
1858,-127,3599.74,-623.81
1858,-128,-3386.79,229.72
1858,-132,-1981.81,-13.36
1858,-139,4005.68,-1920.78
1858,-157,-2703.16,600.16
1858,-158,3612.62,-2428.82
1858,-162,-1363.75,-673.42
1858,-164,-2854.23,-300.44
1858,-166,-2520.98,747.8
1860,-1,-3066.16,2045.83
1860,-7,-1096.64,848.94
1860,-9,-802.03,2397.75
1860,-19,-1429,-1748.32
1860,-21,-1553.29,-1991.7
1860,-36,-4221.14,918.06
1860,-52,-49.7,-3780.52
1860,-59,86.25,1763.4
1860,-73,-486.95,-3287.31
1860,-75,-364.51,-3108.42
1860,-85,-1744.99,-1845.89
1860,-86,-2154.38,2395.34
1860,-89,-3291.18,-2757.1
1860,-90,-2880.24,415.31
1860,-103,-2241.09,795.33
1860,-105,-3872.57,2006.69
1860,-111,-719.44,-2814.31
1860,-112,558.46,-1651.77
1860,-118,-3889.04,2022.32
1860,-122,-1383.06,2658.07
1860,-125,-3177.1,-2894.92
1860,-129,-1565.58,2124.24
1860,-137,-2893.68,-816.49
1860,-140,-2625.4,-645.56
1860,-142,-3532.24,-158.42
1860,-147,-2980.93,827.18
1860,-153,684.3,-4165.59
1863,-18,786.98,-2064.93
1863,-25,1316.71,-2551.89
1863,-26,1490.43,-3038.16
1863,-27,1278.69,-2379.61
1863,-29,1756.9,-2841.68
1863,-46,2186.56,-2566.64
1863,-49,1681.82,-2670.95
1863,-54,2598.12,-2281.83
1863,-65,1840.69,-2765.71
1863,-74,-4285.94,1073.26
1863,-76,-883.98,-805.57
1863,-107,-970.5,-1499.9
1863,-108,1452.4,-2169.95
1863,-110,-736.23,-1115.47
1863,-114,-3929.94,402.08
1863,-120,-627.05,-1577.87
1863,-123,598.12,-1161.14
1863,-136,1700.48,-1640.85
1863,-138,-2068.81,-440.69
1863,-152,-1382.44,-475.34
1863,-160,-4163.11,655.32
1867,-4,-895.25,-1573.05
1867,-12,-2092.98,-975.84
1867,-13,-3920.36,-466
1867,-17,-1447.04,-1183.35
1867,-28,-3800.19,1666.16
